id_municipio,sigla_uf,ano,municipio_nome,populacao,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno,flag_populacao_missing,flag_pib_missing,flag_gastos_missing,flag_matriculas_missing,flag_ideb_missing,flag_abandono_missing
5007802,MS,2019,Selvíria,6529,2308036000,16403035,733,5.0,,0.0,0.0,353505.28,22377.95,0,0,0,0,1,0
5007901,MS,2017,Sidrolândia,54575,1632387000,46218813,5433,5.0,4.0,0.5,1.2,29910.89,8507.05,0,0,0,0,0,0
5007901,MS,2019,Sidrolândia,57665,1992068000,54327546,5414,4.8,3.9,0.2,0.3,34545.53,10034.64,0,0,0,0,0,0
5007935,MS,2017,Sonora,18393,648634000,17387944,1713,5.6,4.7,0.1,0.1,35265.26,10150.58,0,0,0,0,0,0
5007935,MS,2019,Sonora,19274,764439000,20710466,1650,5.9,4.8,0.0,0.5,39661.67,12551.8,0,0,0,0,0,0
5007950,MS,2017,Tacuru,11284,193502000,10213130,1520,4.1,4.1,5.1,8.2,17148.35,6719.16,0,0,0,0,0,0
5007950,MS,2019,Tacuru,11552,197865000,10927711,1352,4.3,3.8,3.3,7.2,17128.2,8082.63,0,0,0,0,0,0
5007976,MS,2017,Taquarussu,3570,109311000,7091028,317,5.9,5.0,0.0,0.8,30619.33,22369.17,0,0,0,0,0,0
5007976,MS,2019,Taquarussu,3588,109807000,6951271,285,6.0,,0.0,0.0,30603.96,24390.42,0,0,0,0,1,0
5008008,MS,2017,Terenos,20855,466114000,19236071,1915,6.1,5.5,0.5,0.4,22350.23,10044.95,0,0,0,0,0,0
5008008,MS,2019,Terenos,21806,568755000,21391463,1818,6.0,5.2,0.0,0.2,26082.5,11766.48,0,0,0,0,0,0
5008305,MS,2017,Três Lagoas,117477,10135687000,97066471,8802,6.2,5.2,0.6,3.7,86278.05,11027.77,0,0,0,0,0,0
5008305,MS,2019,Três Lagoas,121388,10354989000,135778525,9659,6.0,5.2,0.5,1.2,85304.88,14057.2,0,0,0,0,0,0
5008404,MS,2017,Vicentina,6041,214380000,4260487,356,5.4,,0.0,,35487.5,11967.66,0,0,0,0,1,1
5008404,MS,2019,Vicentina,6102,266726000,4573346,358,5.2,,0.0,,43711.24,12774.71,0,0,0,0,1,1
5100102,MT,2017,Acorizal,5269,71751000,3000491,194,,,0.0,,13617.57,15466.45,0,0,0,0,1,1
5100102,MT,2019,Acorizal,5399,84967000,3943788,258,,,0.0,,15737.54,15286.0,0,0,0,0,1,1
5100201,MT,2017,Água Boa,24501,985660000,22302269,1600,6.2,,0.0,0.0,40229.38,13938.92,0,0,0,0,1,0
5100201,MT,2019,Água Boa,25721,1080644000,27307566,1708,6.2,,0.0,0.0,42014.07,15988.04,0,0,0,0,1,0
5100250,MT,2017,Alta Floresta,50189,1491733000,32323435,2267,5.6,5.0,0.1,0.2,29722.31,14258.24,0,0,0,0,0,0
5100250,MT,2019,Alta Floresta,51782,1559471000,32769864,2096,5.7,4.9,0.0,0.1,30116.08,15634.48,0,0,0,0,0,0
5100300,MT,2017,Alto Araguaia,18164,839473000,13604439,1149,6.3,4.8,0.2,0.0,46216.31,11840.24,0,0,0,0,0,0
5100300,MT,2019,Alto Araguaia,19044,850937000,17106674,1116,6.6,5.1,0.1,0.0,44682.68,15328.56,0,0,0,0,0,0
5100359,MT,2017,Alto Boa Vista,6466,108881000,5527058,564,,,0.4,1.2,16839.0,9799.75,0,0,0,0,1,0
5100359,MT,2019,Alto Boa Vista,6822,123442000,,537,5.4,4.5,0.0,0.5,18094.69,,0,0,1,0,0,0
5100409,MT,2017,Alto Garças,11532,535501000,8437809,490,5.6,,0.0,0.0,46436.09,17220.02,0,0,0,0,1,0
5100409,MT,2019,Alto Garças,12030,662565000,10370628,613,5.4,5.5,0.0,0.0,55076.06,16917.83,0,0,0,0,0,0
5100508,MT,2017,Alto Paraguai,10921,115527000,5164453,500,5.1,,0.0,0.0,10578.43,10328.91,0,0,0,0,1,0
5100508,MT,2019,Alto Paraguai,11356,122240000,6151092,425,4.5,,0.0,0.0,10764.35,14473.16,0,0,0,0,1,0
5100607,MT,2017,Alto Taquari,10246,969014000,11728933,888,5.7,5.3,0.0,0.0,94574.86,13208.26,0,0,0,0,0,0
5100607,MT,2019,Alto Taquari,10847,857896000,14728270,852,6.3,,0.2,2.3,79090.62,17286.7,0,0,0,0,1,0
5100805,MT,2017,Apiacás,9694,141799000,6295722,718,5.9,4.3,0.2,1.1,14627.5,8768.42,0,0,0,0,0,0
5100805,MT,2019,Apiacás,10133,167075000,7434663,724,6.0,4.3,0.0,2.5,16488.21,10268.87,0,0,0,0,0,0
5101001,MT,2017,Araguaiana,3036,69030000,4273886,309,5.5,4.7,1.0,0.0,22737.15,13831.35,0,0,0,0,0,0
5101001,MT,2019,Araguaiana,3100,69007000,5109944,275,4.8,,0.0,0.9,22260.32,18581.61,0,0,0,0,1,0
5101209,MT,2017,Araguainha,931,19543000,1752128,92,5.5,,0.0,0.0,20991.41,19044.87,0,0,0,0,1,0
5101209,MT,2019,Araguainha,935,21087000,1859966,77,,,3.6,6.6,22552.94,24155.4,0,0,0,0,1,0
5101258,MT,2017,Araputanga,16223,417617000,9333327,667,5.6,,0.2,0.0,25742.28,13992.99,0,0,0,0,1,0
5101258,MT,2019,Araputanga,16822,472557000,10592863,647,5.7,,0.2,3.9,28091.61,16372.28,0,0,0,0,1,0
5101308,MT,2017,Arenápolis,9455,169760000,5388718,541,5.2,4.8,0.0,1.9,17954.52,9960.66,0,0,0,0,0,0
5101308,MT,2019,Arenápolis,9607,177353000,6779971,524,6.1,5.6,0.0,2.2,18460.81,12938.88,0,0,0,0,0,0
5101407,MT,2017,Aripuanã,21357,709642000,20559338,2205,5.5,4.8,0.2,2.2,33227.61,9323.96,0,0,0,0,0,0
5101407,MT,2019,Aripuanã,22354,940223000,22228291,2163,5.5,,0.3,2.4,42060.62,10276.6,0,0,0,0,1,0
5101605,MT,2017,Barão de Melgaço,7872,84816000,3745339,199,,,1.3,7.7,10774.39,18820.8,0,0,0,0,1,0
5101605,MT,2019,Barão de Melgaço,8564,92669000,4121955,178,,,8.5,6.9,10820.76,23157.05,0,0,0,0,1,0
5101704,MT,2017,Barra do Bugres,33644,1309168000,16947016,1638,5.1,4.4,0.4,1.4,38912.38,10346.16,0,0,0,0,0,0
5101704,MT,2019,Barra do Bugres,34966,1293546000,25987115,1627,4.6,4.2,0.2,0.2,36994.39,15972.41,0,0,0,0,0,0
5101803,MT,2017,Barra do Garças,58974,1754791000,32763492,3793,5.7,4.4,0.5,5.0,29755.33,8637.88,0,0,0,0,0,0
5101803,MT,2019,Barra do Garças,61012,2114457000,40642749,4164,5.7,4.5,0.2,0.5,34656.41,9760.51,0,0,0,0,0,0
5101852,MT,2017,Bom Jesus do Araguaia,6266,268564000,6297969,618,5.4,,0.8,0.0,42860.52,10190.89,0,0,0,0,1,0
5101852,MT,2019,Bom Jesus do Araguaia,6580,319587000,7057290,592,5.2,,0.0,0.0,48569.45,11921.1,0,0,0,0,1,0
5101902,MT,2017,Brasnorte,18688,771303000,17611318,1704,4.9,4.1,0.4,2.3,41272.63,10335.28,0,0,0,0,0,0
5101902,MT,2019,Brasnorte,19695,948734000,19493578,1252,5.4,,0.2,1.9,48171.31,15569.95,0,0,0,0,1,0
5102504,MT,2017,Cáceres,91271,1816340000,56232138,5725,5.0,4.4,0.2,0.7,19900.52,9822.21,0,0,0,0,0,0
5102504,MT,2019,Cáceres,94376,1912039000,71768138,5320,5.1,4.4,0.0,0.4,20259.8,13490.25,0,0,0,0,0,0
5102603,MT,2017,Campinápolis,15386,254736000,17961694,2941,4.9,3.6,1.4,4.2,16556.35,6107.34,0,0,0,0,0,0
5102603,MT,2019,Campinápolis,15980,295714000,19533706,2949,,,1.4,2.8,18505.26,6623.84,0,0,0,0,1,0
5102637,MT,2017,Campo Novo do Parecis,33551,2934609000,35122578,3196,5.9,5.3,0.5,0.8,87467.11,10989.54,0,0,0,0,0,0
5102637,MT,2019,Campo Novo do Parecis,35360,3403076000,46297634,3721,5.8,5.6,0.1,0.0,96240.84,12442.26,0,0,0,0,0,0
5102678,MT,2017,Campo Verde,39933,2427577000,35746863,3570,6.3,5.3,0.0,0.0,60791.25,10013.13,0,0,0,0,0,0
5102678,MT,2019,Campo Verde,44041,2367716000,40492363,3449,6.6,5.4,0.0,0.1,53761.63,11740.32,0,0,0,0,0,0
5102686,MT,2017,Campos de Júlio,6512,1239254000,18116427,863,5.8,,0.1,0.0,190303.13,20992.38,0,0,0,0,1,0
5102686,MT,2019,Campos de Júlio,6891,1335662000,17961600,945,6.0,,0.0,0.0,193827.02,19006.98,0,0,0,0,1,0
5102694,MT,2017,Canabrava do Norte,4630,111307000,3643358,392,4.8,,0.3,1.6,24040.39,9294.28,0,0,0,0,1,0
5102694,MT,2019,Canabrava do Norte,4743,128847000,5056268,397,,,,,27165.72,12736.19,0,0,0,0,1,1
5102702,MT,2017,Canarana,20707,1162158000,15323212,1557,5.2,,0.1,1.1,56123.92,9841.5,0,0,0,0,1,0
5102702,MT,2019,Canarana,21579,1283629000,20629717,1609,5.4,,0.1,4.5,59485.1,12821.45,0,0,0,0,1,0
5102793,MT,2017,Carlinda,10136,162902000,8380118,918,5.3,4.9,0.0,0.0,16071.63,9128.67,0,0,0,0,0,0
5102793,MT,2019,Carlinda,10305,179931000,8721048,809,4.8,4.3,0.0,0.3,17460.55,10780.03,0,0,0,0,0,0
5102850,MT,2017,Castanheira,8454,135723000,5331663,434,5.2,,0.3,0.0,16054.29,12284.94,0,0,0,0,1,0
5102850,MT,2019,Castanheira,8729,134976000,7067070,347,5.3,,0.0,0.0,15462.94,20366.2,0,0,0,0,1,0
5103007,MT,2017,Chapada dos Guimarães,19049,693668000,15006141,1451,5.4,,0.3,0.0,36414.93,10341.93,0,0,0,0,1,0
5103007,MT,2019,Chapada dos Guimarães,19752,717207000,17108051,1356,5.2,,0.2,0.0,36310.6,12616.56,0,0,0,0,1,0
5103056,MT,2017,Cláudia,11716,409208000,10644956,716,5.7,4.0,0.4,3.3,34927.28,14867.26,0,0,0,0,0,0
5103056,MT,2019,Cláudia,12149,451071000,11802745,685,6.2,5.4,0.0,1.9,37128.24,17230.28,0,0,0,0,0,0
5103106,MT,2017,Cocalinho,5535,137949000,6145588,409,5.3,,0.0,0.0,24923.04,15025.89,0,0,0,0,1,0
5103106,MT,2019,Cocalinho,5700,165840000,8040327,385,,,1.1,,29094.74,20883.97,0,0,0,0,1,1
5103205,MT,2017,Colíder,32298,850349000,23180716,2033,6.3,5.5,0.0,0.0,26328.22,11402.22,0,0,0,0,0,0
5103205,MT,2019,Colíder,33438,902384000,25153210,2106,6.1,5.2,0.0,0.2,26986.78,11943.59,0,0,0,0,0,0
5103254,MT,2017,Colniza,36161,528780000,24469100,2600,5.5,,0.4,3.2,14622.94,9411.19,0,0,0,0,1,0
5103254,MT,2019,Colniza,38582,559129000,22911514,2257,5.2,4.0,0.4,4.0,14491.97,10151.31,0,0,0,0,0,0
5103304,MT,2017,Comodoro,19932,561040000,17078821,2080,5.7,,0.3,1.2,28147.7,8210.97,0,0,0,0,1,0
5103304,MT,2019,Comodoro,20763,734179000,18367563,1962,5.5,,0.0,1.3,35359.97,9361.65,0,0,0,0,1,0
5103353,MT,2017,Confresa,29471,724955000,17227378,2332,4.9,,0.0,0.4,24598.93,7387.38,0,0,0,0,1,0
5103353,MT,2019,Confresa,30933,883663000,23068550,2493,4.7,4.2,0.3,0.9,28567.0,9253.33,0,0,0,0,0,0
5103361,MT,2017,Conquista D'Oeste,3860,88292000,3787489,383,5.9,,3.2,0.0,22873.58,9889.01,0,0,0,0,1,0
5103361,MT,2019,Conquista D'Oeste,4038,98046000,4516543,387,5.0,,1.0,1.5,24280.83,11670.65,0,0,0,0,1,0
5103379,MT,2017,Cotriguaçu,18689,201119000,9802827,981,6.0,,0.1,1.7,10761.36,9992.69,0,0,0,0,1,0
5103379,MT,2019,Cotriguaçu,19750,226905000,10748160,903,6.6,,0.0,1.3,11488.86,11902.72,0,0,0,0,1,0
5103403,MT,2017,Cuiabá,590118,23307786000,369795462,29365,5.7,4.6,0.1,0.5,39496.82,12593.07,0,0,0,0,0,0
5103403,MT,2019,Cuiabá,612547,24615163000,454146405,29315,5.8,5.0,0.1,0.5,40184.94,15491.95,0,0,0,0,0,0
5103437,MT,2017,Curvelândia,5049,104924000,3557789,329,5.8,4.9,0.0,1.6,20781.14,10813.95,0,0,0,0,0,0
5103437,MT,2019,Curvelândia,5219,121497000,4119569,273,5.1,3.7,0.0,0.0,23279.75,15090.0,0,0,0,0,0,0
5103452,MT,2017,Denise,9115,474873000,5177701,547,5.0,,0.0,1.5,52097.97,9465.63,0,0,0,0,1,0
5103452,MT,2019,Denise,9462,558319000,5898051,497,5.0,4.0,0.0,0.0,59006.45,11867.31,0,0,0,0,0,0
5103502,MT,2017,Diamantino,21294,1957561000,24270472,1145,5.6,,0.0,0.0,91930.17,21196.92,0,0,0,0,1,0
5103502,MT,2019,Diamantino,22041,2451237000,29004518,971,5.7,,0.0,,111212.6,29870.77,0,0,0,0,1,1
5103601,MT,2017,Dom Aquino,7977,336308000,4139490,309,4.9,,0.3,,42159.71,13396.41,0,0,0,0,1,1
5103601,MT,2019,Dom Aquino,8178,320232000,6026465,258,5.4,,0.0,,39157.74,23358.39,0,0,0,0,1,1
5103700,MT,2017,Feliz Natal,13451,393885000,9634272,1143,5.4,,0.3,0.6,29282.95,8428.93,0,0,0,0,1,0
5103700,MT,2019,Feliz Natal,14192,522507000,12963408,1068,5.4,,0.5,2.5,36817.01,12138.02,0,0,0,0,1,0
5103809,MT,2017,Figueirópolis D'Oeste,3444,58207000,1953458,32,,,0.0,0.0,16900.99,61045.56,0,0,0,0,1,0
5103809,MT,2019,Figueirópolis D'Oeste,3494,59449000,2559285,25,,,0.0,,17014.6,102371.4,0,0,0,0,1,1
5103858,MT,2017,Gaúcha do Norte,7296,407268000,9258894,691,5.7,,0.7,0.0,55820.72,13399.27,0,0,0,0,1,0
5103858,MT,2019,Gaúcha do Norte,7648,539769000,10169138,694,5.8,,0.6,1.6,70576.49,14652.94,0,0,0,0,1,0
5103908,MT,2017,General Carneiro,5333,197328000,4677604,290,4.8,,1.1,,37001.31,16129.67,0,0,0,0,1,1
5103908,MT,2019,General Carneiro,5540,227531000,5649766,299,5.0,,0.0,,41070.58,18895.54,0,0,0,0,1,1
5103957,MT,2017,Glória D'Oeste,2964,68123000,2618282,167,5.7,4.9,1.4,0.0,22983.47,15678.34,0,0,0,0,0,0
5103957,MT,2019,Glória D'Oeste,3026,80581000,3286097,165,6.5,4.6,0.0,0.0,26629.54,19915.74,0,0,0,0,0,0
5104104,MT,2017,Guarantã do Norte,34500,740740000,22515652,2739,6.4,5.7,0.0,0.0,21470.72,8220.39,0,0,0,0,0,0
5104104,MT,2019,Guarantã do Norte,35816,880823000,,2862,6.4,5.9,0.0,0.0,24593.0,,0,0,1,0,0,0
5104203,MT,2017,Guiratinga,14615,326071000,5285990,463,5.4,,0.8,0.0,22310.71,11416.83,0,0,0,0,1,0
5104203,MT,2019,Guiratinga,15141,419305000,6774023,438,5.8,,0.0,0.0,27693.35,15465.81,0,0,0,0,1,0
5104500,MT,2017,Indiavaí,2648,57092000,3467613,338,4.9,3.8,0.0,3.1,21560.42,10259.21,0,0,0,0,0,0
5104500,MT,2019,Indiavaí,2752,73525000,4427336,292,4.3,4.0,0.0,0.0,26716.93,15162.11,0,0,0,0,0,0
5104526,MT,2017,Ipiranga do Norte,7171,691925000,8563108,543,6.1,,0.0,,96489.33,15770.0,0,0,0,0,1,1
5104526,MT,2019,Ipiranga do Norte,7667,734445000,10524011,596,6.5,,0.0,,95793.01,17657.74,0,0,0,0,1,1
5104542,MT,2017,Itanhangá,6396,241219000,5282149,502,6.5,,0.0,0.0,37714.04,10522.21,0,0,0,0,1,0
5104542,MT,2019,Itanhangá,6737,286973000,7312894,570,6.8,,0.0,0.0,42596.56,12829.64,0,0,0,0,1,0
5104559,MT,2017,Itaúba,3800,177019000,5877652,367,5.0,,0.0,,46583.95,16015.4,0,0,0,0,1,1
5104559,MT,2019,Itaúba,3802,188606000,7675142,322,5.6,,0.0,,49607.05,23835.84,0,0,0,0,1,1
5104609,MT,2017,Itiquira,12789,1093849000,16026813,1620,6.0,4.7,0.1,0.5,85530.46,9893.09,0,0,0,0,0,0
5104609,MT,2019,Itiquira,13345,1292899000,16011679,1606,5.7,5.0,0.2,0.7,96882.65,9969.91,0,0,0,0,0,0
5104807,MT,2017,Jaciara,26633,937450000,16459117,1048,6.1,4.9,0.0,0.0,35198.81,15705.26,0,0,0,0,0,0
5104807,MT,2019,Jaciara,27776,964778000,19099416,1163,5.9,5.0,0.0,0.3,34734.23,16422.54,0,0,0,0,0,0
5104906,MT,2017,Jangada,7996,264704000,4469075,259,,,0.4,0.0,33104.55,17255.12,0,0,0,0,1,0
5104906,MT,2019,Jangada,8409,181285000,5352839,256,,,0.0,0.0,21558.45,20909.53,0,0,0,0,1,0
5105002,MT,2017,Jauru,8776,273732000,7944786,443,5.3,3.6,0.0,0.6,31190.98,17934.05,0,0,0,0,0,0
5105002,MT,2019,Jauru,8793,292610000,8008654,334,5.7,4.3,0.0,0.0,33277.61,23978.01,0,0,0,0,0,0
5105101,MT,2017,Juara,33851,787301000,19760587,1132,,,0.2,0.6,23257.84,17456.35,0,0,0,0,1,0
5105101,MT,2019,Juara,34974,878532000,25083226,1029,,,0.0,0.0,25119.57,24376.31,0,0,0,0,1,0
5105150,MT,2017,Juína,39779,1020955000,24833672,1279,5.5,4.9,0.0,0.0,25665.68,19416.48,0,0,0,0,0,0
5105150,MT,2019,Juína,40997,1090852000,27598579,1109,5.5,,0.3,0.0,26608.09,24886.0,0,0,0,0,1,0
5105176,MT,2017,Juruena,14913,188748000,6722750,479,6.2,,0.2,0.0,12656.61,14034.97,0,0,0,0,1,0
5105176,MT,2019,Juruena,15865,212902000,6247977,460,5.7,,0.0,,13419.6,13582.56,0,0,0,0,1,1
5105200,MT,2017,Juscimeira,10971,292113000,7708530,285,4.8,,0.0,0.0,26625.92,27047.47,0,0,0,0,1,0
5105200,MT,2019,Juscimeira,11221,317383000,10526918,259,5.8,,0.0,13.3,28284.73,40644.47,0,0,0,0,1,0
5105234,MT,2017,Lambari D'Oeste,5887,219432000,5000260,422,4.0,4.9,0.0,0.6,37273.99,11848.96,0,0,0,0,0,0
5105234,MT,2019,Lambari D'Oeste,6121,256054000,5150800,421,5.2,,0.0,0.6,41832.05,12234.68,0,0,0,0,1,0
5105259,MT,2017,Lucas do Rio Verde,61515,3721722000,59477292,5909,6.7,5.8,0.0,0.2,60501.05,10065.54,0,0,0,0,0,0
5105259,MT,2019,Lucas do Rio Verde,65534,4470107000,76990005,6324,6.7,5.6,0.0,0.1,68210.5,12174.26,0,0,0,0,0,0
5105309,MT,2017,Luciara,2043,29646000,2310238,43,,,0.0,42.1,14511.01,53726.47,0,0,0,0,1,0
5105309,MT,2019,Luciara,2077,31003000,2656643,31,,,0.0,0.0,14926.82,85698.16,0,0,0,0,1,0
5105507,MT,2017,Vila Bela da Santíssima Trindade,15534,321398000,13143970,2088,4.5,3.9,1.4,5.7,20689.97,6295.0,0,0,0,0,0,0
5105507,MT,2019,Vila Bela da Santíssima Trindade,16128,337238000,21127214,1839,4.5,3.4,1.3,4.0,20910.09,11488.43,0,0,0,0,0,0
5105580,MT,2017,Marcelândia,10422,288470000,8682512,787,5.5,5.1,0.0,0.0,27678.95,11032.42,0,0,0,0,0,0
5105580,MT,2019,Marcelândia,10499,336521000,10062296,759,5.9,5.0,0.0,0.3,32052.67,13257.31,0,0,0,0,0,0
5105606,MT,2017,Matupá,15870,609651000,10878001,774,6.1,5.0,0.0,0.0,38415.31,14054.26,0,0,0,0,0,0
5105606,MT,2019,Matupá,16566,1007002000,13643820,720,6.0,5.4,0.0,0.0,60787.28,18949.75,0,0,0,0,0,0
5105622,MT,2017,Mirassol d'Oeste,26768,667642000,13746655,1059,6.1,4.8,0.0,0.0,24941.8,12980.79,0,0,0,0,0,0
5105622,MT,2019,Mirassol d'Oeste,27739,784147000,17173454,905,5.8,,0.0,0.0,28268.76,18976.19,0,0,0,0,1,0
5105903,MT,2017,Nobres,14917,526852000,11391140,820,5.1,,0.0,0.0,35318.9,13891.63,0,0,0,0,1,0
5105903,MT,2019,Nobres,15336,614303000,11191323,747,5.6,,0.4,0.0,40056.27,14981.69,0,0,0,0,1,0
5106000,MT,2017,Nortelândia,5895,118630000,4481143,167,5.8,,0.0,,20123.83,26833.19,0,0,0,0,1,1
5106000,MT,2019,Nortelândia,5989,145161000,5545242,146,6.1,,0.0,,24237.94,37981.11,0,0,0,0,1,1
5106109,MT,2017,Nossa Senhora do Livramento,12484,256235000,11777728,1098,5.5,4.6,0.5,1.1,20525.07,10726.53,0,0,0,0,0,0
5106109,MT,2019,Nossa Senhora do Livramento,13216,300885000,14770629,1054,,,0.0,0.2,22766.72,14013.88,0,0,0,0,1,0
5106158,MT,2017,Nova Bandeirantes,14473,201794000,9933591,1135,5.6,4.7,1.8,2.5,13942.79,8752.06,0,0,0,0,0,0
5106158,MT,2019,Nova Bandeirantes,15288,224200000,12157145,1021,,4.4,0.8,2.9,14665.1,11907.1,0,0,0,0,1,0
5106174,MT,2017,Nova Nazaré,3655,68837000,4989065,670,4.9,4.2,0.0,4.4,18833.65,7446.37,0,0,0,0,0,0
5106174,MT,2019,Nova Nazaré,3849,77138000,5747060,695,,,0.9,11.6,20041.05,8269.15,0,0,0,0,1,0
5106182,MT,2017,Nova Lacerda,6338,178510000,6783782,1003,5.6,4.4,0.4,1.1,28165.04,6763.49,0,0,0,0,0,0
5106182,MT,2019,Nova Lacerda,6640,199783000,8343898,1022,5.4,4.6,0.9,1.0,30087.8,8164.28,0,0,0,0,0,0
5106190,MT,2017,Nova Santa Helena,3596,146299000,3629243,395,5.8,,0.0,0.0,40683.82,9187.96,0,0,0,0,1,0
5106190,MT,2019,Nova Santa Helena,3718,166418000,4650242,449,5.7,,0.0,0.6,44760.09,10356.89,0,0,0,0,1,0
5106208,MT,2017,Nova Brasilândia,3827,73313000,2899139,117,,4.0,0.0,1.6,19156.78,24778.97,0,0,0,0,1,0
5106208,MT,2019,Nova Brasilândia,3829,77525000,3276600,100,,5.0,0.0,0.0,20246.8,32766.0,0,0,0,0,1,0
5106216,MT,2017,Nova Canaã do Norte,12388,355232000,11770145,1274,5.6,5.0,0.0,1.9,28675.49,9238.73,0,0,0,0,0,0
5106216,MT,2019,Nova Canaã do Norte,12787,491320000,12644856,1185,5.6,4.9,0.2,0.9,38423.4,10670.76,0,0,0,0,0,0
5106224,MT,2017,Nova Mutum,42607,2785199000,42015364,3620,6.0,,0.0,0.0,65369.52,11606.45,0,0,0,0,1,0
5106224,MT,2019,Nova Mutum,45378,3160477000,49686131,4081,5.9,,0.0,0.0,69647.78,12174.99,0,0,0,0,1,0
5106232,MT,2017,Nova Olímpia,19465,682535000,14565314,1156,5.9,,0.0,,35064.73,12599.75,0,0,0,0,1,1
5106232,MT,2019,Nova Olímpia,20301,688308000,16090998,1164,5.9,,0.0,,33905.13,13823.88,0,0,0,0,1,1
5106240,MT,2017,Nova Ubiratã,11352,1026965000,14237452,1611,5.5,4.8,0.0,0.1,90465.56,8837.65,0,0,0,0,0,0
5106240,MT,2019,Nova Ubiratã,11982,1297574000,19586476,1639,5.5,,0.1,0.2,108293.61,11950.26,0,0,0,0,1,0
5106257,MT,2017,Nova Xavantina,20639,582344000,10887744,1034,5.2,,0.0,5.6,28215.71,10529.73,0,0,0,0,1,0
5106257,MT,2019,Nova Xavantina,21374,658290000,10393731,1154,6.1,,0.0,0.0,30798.63,9006.7,0,0,0,0,1,0
5106265,MT,2017,Novo Mundo,8730,186199000,7759936,617,5.8,,0.2,0.0,21328.64,12576.88,0,0,0,0,1,0
5106265,MT,2019,Novo Mundo,9178,224053000,8487428,655,6.2,,0.0,0.0,24411.96,12957.91,0,0,0,0,1,0
5106273,MT,2017,Novo Horizonte do Norte,3876,64383000,3108803,231,5.9,,0.9,,16610.68,13458.02,0,0,0,0,1,1
5106273,MT,2019,Novo Horizonte do Norte,4004,59155000,3135043,213,6.1,,1.6,,14773.98,14718.51,0,0,0,0,1,1
5106281,MT,2017,Novo São Joaquim,5066,289227000,7067778,635,5.9,4.9,0.0,0.4,57091.79,11130.36,0,0,0,0,0,0
5106281,MT,2019,Novo São Joaquim,5074,350808000,9674949,642,6.0,,0.0,1.9,69138.35,15070.01,0,0,0,0,1,0
5106299,MT,2017,Paranaíta,10884,597149000,13825264,1246,5.2,5.2,0.3,0.0,54864.85,11095.72,0,0,0,0,0,0
5106299,MT,2019,Paranaíta,11225,757363000,17214203,1199,6.2,5.3,0.0,0.2,67471.09,14357.13,0,0,0,0,0,0
5106307,MT,2017,Paranatinga,21612,770017000,18013821,1616,5.9,,0.1,2.2,35629.14,11147.17,0,0,0,0,1,0
5106307,MT,2019,Paranatinga,22563,1067825000,23385887,1789,5.8,,0.0,0.5,47326.38,13072.04,0,0,0,0,1,0
5106315,MT,2017,Novo Santo Antônio,2498,34560000,3423980,319,5.7,4.6,0.6,0.0,13835.07,10733.48,0,0,0,0,0,0
5106315,MT,2019,Novo Santo Antônio,2640,41407000,4625847,312,4.9,,0.7,0.7,15684.47,14826.43,0,0,0,0,1,0
5106372,MT,2017,Pedra Preta,16965,716620000,14341043,1334,5.9,3.4,0.1,0.5,42241.08,10750.41,0,0,0,0,0,0
5106372,MT,2019,Pedra Preta,17626,840482000,16781344,1124,5.8,4.2,0.1,1.5,47684.22,14930.02,0,0,0,0,0,0
5106422,MT,2017,Peixoto de Azevedo,33630,499935000,18706174,2459,5.5,4.6,0.2,1.1,14865.74,7607.23,0,0,0,0,0,0
5106422,MT,2019,Peixoto de Azevedo,34976,609045000,26041819,2454,5.2,4.4,0.0,1.0,17413.23,10611.99,0,0,0,0,0,0
5106455,MT,2017,Planalto da Serra,2604,69898000,3101462,312,5.2,4.1,0.0,1.0,26842.55,9940.58,0,0,0,0,0,0
5106455,MT,2019,Planalto da Serra,2662,88849000,3625858,300,5.8,,0.4,0.0,33376.78,12086.19,0,0,0,0,1,0
5106505,MT,2017,Poconé,32241,502975000,16194636,1083,4.4,3.2,0.3,0.7,15600.48,14953.5,0,0,0,0,0,0
5106505,MT,2019,Poconé,32843,565203000,21748580,880,4.2,,0.6,0.6,17209.24,24714.3,0,0,0,0,1,0
5106653,MT,2017,Pontal do Araguaia,6387,85707000,1752128,378,5.3,4.9,0.0,0.0,13418.98,4635.26,0,0,0,0,0,0
5106653,MT,2019,Pontal do Araguaia,6711,79887000,3367896,346,5.8,4.4,0.0,1.2,11903.89,9733.8,0,0,0,0,0,0
5106703,MT,2017,Ponte Branca,1560,22756000,2280143,119,5.9,,0.0,,14587.18,19160.87,0,0,0,0,1,1
5106703,MT,2019,Ponte Branca,1576,24669000,2268595,135,,,3.9,,15652.92,16804.41,0,0,0,0,1,1
5106752,MT,2017,Pontes e Lacerda,43832,1189255000,19421120,1928,5.3,4.9,0.2,1.2,27132.12,10073.2,0,0,0,0,0,0
5106752,MT,2019,Pontes e Lacerda,45436,1535829000,27517786,2031,5.7,4.6,0.1,0.9,33802.03,13548.89,0,0,0,0,0,0
5106778,MT,2017,Porto Alegre do Norte,11995,195993000,5980355,401,4.7,,0.8,6.2,16339.56,14913.6,0,0,0,0,1,0
5106778,MT,2019,Porto Alegre do Norte,12517,253174000,8304251,484,4.2,,0.0,0.0,20226.41,17157.54,0,0,0,0,1,0
