id_municipio,sigla_uf,ano,ideb_iniciais,ideb_finais
4114500,PR,2017,6.1,
4322707,RS,2017,6.1,4.4
4215703,SC,2017,6.1,5.2
4201307,SC,2017,6.1,
5104807,MT,2017,6.1,4.9
4104253,PR,2017,6.1,
2704005,AL,2017,6.1,5.2
3503208,SP,2017,6.1,4.9
5104526,MT,2017,6.1,
3159100,MG,2017,6.1,4.7
5218052,GO,2017,6.1,
4202107,SC,2017,6.1,4.9
3534500,SP,2017,7.1,6.1
3534401,SP,2017,6.1,
3202256,ES,2017,6.1,
3136553,MG,2017,6.1,
5219308,GO,2017,6.1,
4218202,SC,2017,6.9,6.1
3515103,SP,2017,6.1,4.9
4106100,PR,2017,6.1,
3519253,SP,2017,6.1,4.9
4107900,PR,2017,6.1,
3506359,SP,2017,6.1,
5214408,GO,2017,6.1,
3517307,SP,2017,6.1,
3112406,MG,2017,6.1,
4321808,RS,2017,6.1,5.2
3522802,SP,2017,6.1,
3540507,SP,2017,6.1,
3554607,SP,2017,6.1,
4105607,PR,2017,6.1,
5214101,GO,2017,6.1,
4117222,PR,2017,6.1,
4207205,SC,2017,6.1,4.4
3550704,SP,2017,6.1,5.2
3140001,MG,2017,6.1,4.2
3112505,MG,2017,6.1,
4120358,PR,2017,6.1,
2201606,PI,2017,6.1,4.9
3145000,MG,2017,7.4,6.1
3500303,SP,2017,6.1,4.9
5204805,GO,2017,6.1,
2301109,CE,2017,6.1,4.7
3116001,MG,2017,6.1,4.2
2200202,PI,2017,6.1,4.7
4211306,SC,2017,6.1,4.9
2904209,BA,2017,6.1,4.2
3150109,MG,2017,6.1,
4117701,PR,2017,6.1,
4103503,PR,2017,6.1,
4104659,PR,2017,6.1,
3153905,MG,2017,6.1,
4209151,SC,2017,6.1,4.7
3508801,SP,2017,6.1,
4106506,PR,2017,6.1,
3547403,SP,2017,6.1,
3508207,SP,2017,6.1,4.9
4210704,SC,2017,6.1,
2707008,AL,2017,6.1,4.7
3166402,MG,2019,6.1,6.1
3554904,SP,2019,6.1,
3117900,MG,2019,6.1,
4104006,PR,2019,6.1,
3161403,MG,2019,6.1,
4103024,PR,2019,6.1,
3128600,MG,2019,6.1,
2313302,CE,2019,6.1,5.2
2607752,PE,2019,5.9,6.1
4110052,PR,2019,6.1,
4101903,PR,2019,6.1,
3556602,SP,2019,6.1,
4101804,PR,2019,6.1,4.9
5221908,GO,2019,6.1,
3149101,MG,2019,6.1,
4102802,PR,2019,6.1,
3518701,SP,2019,6.1,5.4
2205516,PI,2019,6.1,4.9
2314102,CE,2019,6.1,5.4
4309050,RS,2019,6.1,5.2
3507159,SP,2019,6.1,
4212700,SC,2019,6.1,
4303004,RS,2019,6.1,4.4
5219902,GO,2019,6.1,
2304905,CE,2019,7.6,6.1
3171402,MG,2019,6.1,4.9
3136405,MG,2019,6.1,4.7
4305009,RS,2019,6.1,4.9
2600104,PE,2019,6.1,5.4
3536257,SP,2019,6.1,
3124302,MG,2019,6.1,
1715754,TO,2019,6.1,
4311809,RS,2019,6.1,4.9
4123600,PR,2019,6.1,
4202008,SC,2019,6.1,5.2
4122651,PR,2019,6.1,
3503000,SP,2019,6.1,
3129301,MG,2019,6.1,
3522208,SP,2019,6.1,
4206603,SC,2019,6.1,4.9
3146602,MG,2019,6.1,5.7
4306205,RS,2019,6.1,4.4
3517604,SP,2019,6.1,5.4
2510659,PB,2019,6.1,
4212403,SC,2019,6.1,
3154150,MG,2019,6.1,
3158953,MG,2019,6.1,
3509908,SP,2019,6.1,
4125753,PR,2019,6.1,
4100103,PR,2019,6.1,
3150158,MG,2019,6.1,
4107520,PR,2019,6.1,
2511103,PB,2019,6.1,4.4
2912004,BA,2019,6.1,4.7
3106655,MG,2019,6.1,
4304804,RS,2019,7.2,6.1
3201506,ES,2019,6.1,4.7
3130101,MG,2019,6.1,
3205176,ES,2019,6.1,4.9
3123205,MG,2019,6.1,4.7
2311355,CE,2019,6.1,5.2
3108909,MG,2019,6.1,
5216809,GO,2019,6.1,
3116803,MG,2019,6.1,
3514106,SP,2019,6.7,6.1
4117057,PR,2019,6.1,
3143450,MG,2019,6.1,
2914406,BA,2019,6.1,4.7
5201504,GO,2019,6.1,
5221502,GO,2019,6.1,
3160603,MG,2019,6.1,
3537206,SP,2019,6.1,
3303005,RJ,2019,6.9,6.1
4217154,SC,2019,6.1,
4204509,SC,2019,6.1,5.7
3127370,MG,2019,6.1,
3169109,MG,2019,6.1,
1508126,PA,2019,6.1,4.9
3514924,SP,2019,8.3,6.1
3169307,MG,2019,6.1,4.9
4207858,SC,2019,6.1,
4108601,PR,2019,6.1,
4112306,PR,2019,6.1,
3520004,SP,2019,6.1,
2301109,CE,2019,6.1,5.2
3502309,SP,2019,6.1,4.4
3109808,MG,2019,6.1,5.4
5106273,MT,2019,6.1,
3528106,SP,2019,6.1,
4123956,PR,2019,6.1,
3107000,MG,2019,6.1,4.4
4121109,PR,2019,6.1,
3304706,RJ,2019,6.1,5.2
4123402,PR,2019,6.1,
3130051,MG,2019,6.1,
3547601,SP,2019,6.1,
3553401,SP,2019,7.6,6.1
3140159,MG,2019,6.1,
4122602,PR,2019,6.1,
3129707,MG,2019,6.1,
4100905,PR,2019,6.1,
3170057,MG,2019,6.1,
3510807,SP,2019,6.1,
3530508,SP,2019,6.1,5.9
3552403,SP,2019,6.1,5.4
3304151,RJ,2019,6.1,5.2
4201307,SC,2019,6.1,
4105003,PR,2019,6.1,
3202306,ES,2019,6.1,4.4
3108206,MG,2019,6.1,4.7
4119954,PR,2019,6.1,
4125704,PR,2019,6.1,
4123824,PR,2019,6.1,
3137304,MG,2019,6.1,
4125001,PR,2019,6.1,
3156403,MG,2019,6.1,
3166956,MG,2019,6.1,
3515707,SP,2019,6.1,4.9
4108908,PR,2019,6.1,
5103205,MT,2019,6.1,5.2
4121307,PR,2019,6.1,
3131109,MG,2019,6.1,
5003801,MS,2019,6.1,
3540507,SP,2019,6.1,
4319307,RS,2019,6.1,5.4
4202057,SC,2019,6.1,
2306504,CE,2019,6.1,4.7
2414902,RN,2019,6.1,4.9
5216452,GO,2017,6.6,
2304285,CE,2017,6.6,5.2
4219200,SC,2017,6.6,
3536505,SP,2017,6.6,4.9
3129004,MG,2017,6.6,
3504800,SP,2017,6.6,
4118006,PR,2017,6.6,
4206751,SC,2017,6.6,
4115853,PR,2017,6.6,
3547502,SP,2017,6.6,4.9
3522604,SP,2017,6.6,
3538501,SP,2017,6.6,
3144607,MG,2017,6.6,
3556909,SP,2017,6.6,
3530904,SP,2017,6.6,4.7
3506409,SP,2017,6.6,
4204400,SC,2017,6.6,
5107768,MT,2017,6.6,4.9
3529807,SP,2017,6.6,
5209804,GO,2017,6.6,
4202404,SC,2017,6.6,5.4
4112504,PR,2017,6.6,
3144102,MG,2017,6.6,
3521150,SP,2017,6.6,
3518305,SP,2017,6.6,
4101606,PR,2017,6.6,
3145901,MG,2017,6.6,4.7
3104304,MG,2017,6.6,
4112009,PR,2017,6.6,
3541802,SP,2017,6.6,
3168002,MG,2017,6.6,4.4
3127503,MG,2017,6.6,
3507803,SP,2017,6.6,5.2
4128625,PR,2017,6.6,
3131604,MG,2017,6.6,
3541604,SP,2017,6.6,
4122602,PR,2017,6.6,
3520442,SP,2017,6.6,
3523701,SP,2017,6.6,
4310439,RS,2017,6.6,4.9
2308351,CE,2017,8.4,6.6
5210562,GO,2017,6.6,
3133501,MG,2017,6.6,
3544806,SP,2017,6.6,
3519501,SP,2017,6.6,
2202026,PI,2017,6.6,5.9
4114807,PR,2017,6.6,
3540853,SP,2017,6.6,
4127965,PR,2017,6.6,
4104501,PR,2017,6.6,
4101705,PR,2017,6.6,
4120309,PR,2017,6.6,
3128402,MG,2017,6.6,
4107256,PR,2017,6.6,
4111605,PR,2017,6.6,
3549953,SP,2017,6.6,
4117909,PR,2017,6.6,
4211876,SC,2017,6.6,
5210604,GO,2017,6.6,
3102100,MG,2017,6.6,
3535309,SP,2017,6.6,
3543253,SP,2017,6.6,
4209201,SC,2017,6.6,
3108552,MG,2017,6.6,
3525409,SP,2017,6.6,5.2
3129301,MG,2017,6.6,
4118907,PR,2017,6.6,
3526803,SP,2017,6.6,5.4
3119708,MG,2017,6.6,
3302908,RJ,2017,6.6,4.2
4128104,PR,2017,6.6,
2610202,PE,2017,7.1,6.6
4105508,PR,2017,6.6,
3100104,MG,2017,6.6,
4203808,SC,2017,6.6,5.2
3518503,SP,2017,6.6,
3120003,MG,2017,6.6,
3500600,SP,2017,7.4,6.6
3104452,MG,2017,6.6,
3534906,SP,2017,6.6,
4212007,SC,2017,6.6,
3554409,SP,2017,6.7,6.6
3540804,SP,2017,6.6,4.7
4115705,PR,2017,6.6,
4319307,RS,2017,6.6,5.2
4120002,PR,2017,6.6,
3169356,MG,2017,6.6,4.9
3115706,MG,2017,6.6,
3202603,ES,2017,6.6,4.7
3152006,MG,2017,6.6,3.6
2305803,CE,2017,6.6,4.2
3530805,SP,2017,6.6,5.4
2304657,CE,2017,6.6,5.2
4123709,PR,2017,6.6,
3503307,SP,2017,6.6,5.4
4122800,PR,2017,6.6,
3134301,MG,2017,6.6,
3556909,SP,2019,6.6,
3160504,MG,2019,6.6,
3119708,MG,2019,6.6,
3155801,MG,2019,6.6,
4128104,PR,2019,6.6,
4124004,PR,2019,6.6,
3515509,SP,2019,6.6,4.7
3555208,SP,2019,6.6,
3138708,MG,2019,6.6,
3542503,SP,2019,6.6,
3556453,SP,2019,6.6,
3147105,MG,2019,6.6,4.9
3144409,MG,2019,6.6,
3552908,SP,2019,6.6,
3526100,SP,2019,6.6,
2924306,BA,2019,6.6,4.7
3159605,MG,2019,6.6,4.7
3133501,MG,2019,6.6,
4121901,PR,2019,6.6,
2304004,CE,2019,6.6,5.7
5215207,GO,2019,6.6,
4117800,PR,2019,6.6,
5210604,GO,2019,6.6,
4323408,RS,2019,6.6,4.7
3518404,SP,2019,6.6,5.2
3538501,SP,2019,6.6,
2305001,CE,2019,6.6,5.2
3121001,MG,2019,6.6,
3146909,MG,2019,6.6,
3205150,ES,2019,6.6,5.7
3121902,MG,2019,6.6,
4205431,SC,2019,6.6,
5214879,GO,2019,6.6,
3117876,MG,2019,6.6,4.7
3156106,MG,2019,6.6,
4106571,PR,2019,6.6,
5213707,GO,2019,6.6,5.7
3520608,SP,2019,6.6,
2905008,BA,2019,6.6,5.2
4124103,PR,2019,6.6,
3523206,SP,2019,6.6,4.9
4313300,RS,2019,6.6,5.2
3122504,MG,2019,6.6,
3500402,SP,2019,6.6,
3506300,SP,2019,6.6,
3537156,SP,2019,6.6,
4118006,PR,2019,6.6,
3552205,SP,2019,6.6,5.7
3523701,SP,2019,6.6,
5208103,GO,2019,6.6,
3555000,SP,2019,6.6,
4106506,PR,2019,6.6,
3132404,MG,2019,6.6,
3162708,MG,2019,6.6,
3547700,SP,2019,6.6,
4113601,PR,2019,6.6,
4307609,RS,2019,6.6,5.4
4217006,SC,2019,6.6,
3151503,MG,2019,6.6,
2205540,PI,2019,6.6,5.4
4314423,RS,2019,8.4,6.6
3122207,MG,2019,6.6,
4111555,PR,2019,6.6,
4126801,PR,2019,6.6,
3152600,MG,2019,6.6,
4207577,SC,2019,6.6,6.2
3164472,MG,2019,6.6,4.4
4101705,PR,2019,6.6,
3533106,SP,2019,6.6,
3553906,SP,2019,6.6,4.9
4308904,RS,2019,6.6,5.4
3535804,SP,2019,6.6,5.2
2502151,PB,2019,6.6,4.2
5102678,MT,2019,6.6,5.4
4204251,SC,2019,6.6,5.9
3121407,MG,2019,6.6,
5000856,MS,2019,6.6,
5206503,GO,2019,6.6,
3114204,MG,2019,6.6,
3112406,MG,2019,6.6,
4114708,PR,2019,6.6,
3123304,MG,2019,6.6,
3501004,SP,2019,6.6,4.9
3501509,SP,2019,6.6,
3555901,SP,2019,6.6,
4107538,PR,2019,6.6,
3554409,SP,2019,6.6,6.4
3304524,RJ,2019,6.6,5.4
3530003,SP,2019,6.6,
5200902,GO,2019,6.6,
3125507,MG,2019,6.6,
3517307,SP,2019,6.6,
3128907,MG,2019,6.6,
4116109,PR,2019,6.6,
3503802,SP,2019,6.6,
3507506,SP,2019,6.6,5.2
5205406,GO,2019,6.6,
4203303,SC,2019,6.6,5.2
4110656,PR,2019,6.6,
5204201,GO,2019,6.6,
3166808,MG,2019,6.6,
3149002,MG,2019,6.6,5.4
3510708,SP,2019,6.6,5.7
3505005,SP,2019,6.6,
4113205,PR,2019,6.6,
3165537,MG,2019,6.6,
3552551,SP,2019,6.6,
3524402,SP,2019,6.6,
4210605,SC,2017,7.1,5.7
3504602,SP,2017,7.1,6.2
3556404,SP,2017,7.1,
3149804,MG,2017,7.1,
3121308,MG,2017,7.1,
5208103,GO,2017,7.1,
3528304,SP,2017,7.1,
3126406,MG,2017,7.1,5.9
2313955,CE,2017,7.1,4.9
3144409,MG,2017,7.1,
4310108,RS,2017,7.1,5.9
3150505,MG,2017,7.1,
3532868,SP,2017,7.1,
5208608,GO,2017,7.1,
3139003,MG,2017,7.1,
3165008,MG,2017,7.1,
3544509,SP,2017,7.1,
2203420,PI,2017,7.1,5.9
3148905,MG,2017,7.1,5.4
3507001,SP,2017,7.1,5.4
4113106,PR,2017,7.1,
4217758,SC,2017,7.1,
3160108,MG,2017,7.1,
4109005,PR,2017,7.1,
4208906,SC,2017,7.1,5.7
3514601,SP,2017,7.1,5.2
3118502,MG,2017,7.1,
4211801,SC,2017,7.1,
3502002,SP,2017,7.1,4.9
3552551,SP,2017,7.1,
3551306,SP,2017,7.1,
3161809,MG,2017,7.1,
3502101,SP,2017,7.1,
3510104,SP,2017,7.1,5.7
2300606,CE,2017,7.1,5.4
3530409,SP,2017,7.1,
4213104,SC,2017,7.1,5.7
3548401,SP,2017,7.1,
3517109,SP,2017,7.1,
5201504,GO,2017,7.1,
2504850,PB,2017,7.1,
3518008,SP,2017,7.1,
3516200,SP,2017,7.1,
3102605,MG,2017,7.1,
2916856,BA,2017,7.1,4.4
3102902,MG,2017,7.1,
3149606,MG,2017,7.1,
3545803,SP,2017,7.1,
3544707,SP,2017,7.1,
3554904,SP,2017,7.1,
3532504,SP,2017,7.1,
3510005,SP,2019,7.1,
4108304,PR,2019,7.1,
3555307,SP,2019,7.1,
4102109,PR,2019,7.1,
3533700,SP,2019,7.1,
4107850,PR,2019,7.1,
4317756,RS,2019,7.1,
4307864,RS,2019,7.1,
3545159,SP,2019,7.1,
3533601,SP,2019,7.1,5.7
3517802,SP,2019,7.1,
4120002,PR,2019,7.1,
3536901,SP,2019,7.1,
3142403,MG,2019,7.1,
4312906,RS,2019,7.1,4.9
4121802,PR,2019,7.1,
3546207,SP,2019,7.1,
4125357,PR,2019,7.1,
3537305,SP,2019,7.1,
3532603,SP,2019,7.1,
3137809,MG,2019,7.1,
4128658,PR,2019,7.1,
4212205,SC,2019,7.1,
5006200,MS,2019,7.1,6.2
3153806,MG,2019,7.1,
3529609,SP,2019,7.1,
4203105,SC,2019,7.1,
3528304,SP,2019,7.1,
3533304,SP,2019,7.1,
3124005,MG,2019,7.1,
5206800,GO,2019,7.1,
4211801,SC,2019,7.1,
4122800,PR,2019,7.1,
3538303,SP,2019,7.1,
3133105,MG,2019,7.1,
3549904,SP,2019,7.1,5.9
3530409,SP,2019,7.1,
3544251,SP,2019,7.1,
3504800,SP,2019,7.1,
4218756,SC,2019,7.1,
3534500,SP,2019,7.1,6.4
4209458,SC,2019,7.1,
3158300,MG,2019,7.1,
4219200,SC,2019,7.1,
3107604,MG,2019,7.1,
3146404,MG,2019,7.1,
4118808,PR,2019,7.1,
4119251,PR,2019,7.1,
3139003,MG,2019,7.1,
4120853,PR,2019,7.1,
3501103,SP,2017,7.6,
3516507,SP,2017,7.6,
3532108,SP,2017,7.6,
4215695,SC,2017,7.6,
3146503,MG,2017,7.6,
3161502,MG,2017,7.6,
4322855,RS,2019,7.6,
3514700,SP,2019,7.6,
4216255,SC,2019,7.6,
3516507,SP,2019,7.6,
4322905,RS,2019,7.6,5.9
4114203,PR,2019,7.6,
3524808,SP,2019,7.6,
4302584,RS,2019,7.6,
4212056,SC,2019,7.6,
3161502,MG,2019,7.6,
2307254,CE,2017,8.2,6.7
4126405,PR,2017,8.2,
2303659,CE,2019,8.2,6.9
3162948,MG,2019,8.2,
3515905,SP,2019,8.2,
4126355,PR,2017,8.7,
2308351,CE,2019,8.7,6.4
2915700,BA,2017,4.4,1.9
2805000,SE,2019,4.7,1.9
4314209,RS,2019,4.2,2.2
2804003,SE,2017,3.6,2.7
2806800,SE,2017,4.7,2.7
2905404,BA,2017,4.4,2.7
2933059,BA,2017,3.6,2.7
2915106,BA,2017,4.9,2.7
1600550,AP,2017,2.7,
2412609,RN,2017,4.2,2.7
1704105,TO,2019,4.7,2.7
2504900,PB,2019,3.6,2.7
2902708,BA,2017,4.2,3.2
2915353,BA,2017,4.4,3.2
2509206,PB,2017,4.7,3.2
2607802,PE,2017,3.6,3.2
1501006,PA,2017,3.6,3.2
2914703,BA,2017,4.7,3.2
2414407,RN,2017,4.2,3.2
1505908,PA,2017,3.7,3.2
2111672,MA,2017,3.7,3.2
2916708,BA,2017,5.4,3.2
2932903,BA,2017,4.2,3.2
2922607,BA,2017,4.4,3.2
2200707,PI,2017,4.2,3.2
2111789,MA,2017,4.2,3.2
2505303,PB,2017,4.7,3.2
5106505,MT,2017,4.4,3.2
2805604,SE,2017,3.2,2.6
1302306,AM,2017,3.7,3.2
2703304,AL,2017,4.9,3.2
2921054,BA,2017,5.2,3.2
2503555,PB,2017,3.7,3.2
3126703,MG,2017,4.9,3.2
2203008,PI,2017,3.1,3.2
2900405,BA,2017,3.7,3.2
2407807,RN,2017,4.2,3.2
2516904,PB,2017,4.2,3.2
2933109,BA,2017,4.2,3.2
2911600,BA,2017,4.7,3.2
1302801,AM,2017,3.2,3.1
2102200,MA,2017,4.2,3.2
1502954,PA,2017,4.4,3.2
2806909,SE,2017,4.2,3.2
1507409,PA,2017,4.4,3.2
2109056,MA,2017,4.2,3.2
2206803,PI,2017,3.6,3.2
1508308,PA,2017,3.7,3.2
2909802,BA,2017,4.7,3.2
5005202,MS,2017,4.4,3.2
2914000,BA,2017,4.4,3.2
2107605,MA,2017,4.9,3.2
2702355,AL,2017,4.2,3.2
2205201,PI,2017,3.7,3.2
1500503,PA,2019,3.6,3.2
2912608,BA,2019,4.7,3.2
4306908,RS,2019,4.7,3.2
2110401,MA,2019,4.2,3.2
2929107,BA,2019,4.7,3.2
2107704,MA,2019,4.9,3.2
2804607,SE,2019,3.6,3.2
2802601,SE,2019,4.4,3.2
2203107,PI,2019,3.6,3.2
2903409,BA,2019,4.2,3.2
2925907,BA,2019,4.2,3.2
2500601,PB,2019,4.7,3.2
2410306,RN,2019,3.7,3.2
2509339,PB,2019,4.4,3.2
2905107,BA,2019,4.4,3.2
2806404,SE,2019,3.7,3.2
2101350,MA,2019,5.4,3.2
2906709,BA,2019,4.4,3.2
2501005,PB,2019,4.7,3.2
2805109,SE,2019,3.2,3.1
2507606,PB,2019,4.4,3.2
2101103,MA,2017,4.9,3.7
2201705,PI,2017,3.7,3.7
2210508,PI,2017,3.7,3.6
2903300,BA,2017,5.2,3.7
3154606,MG,2017,5.4,3.7
1302009,AM,2017,4.4,3.7
2705408,AL,2017,3.7,2.6
2505204,PB,2017,3.7,3.1
2914109,BA,2017,5.4,3.7
2611507,PE,2017,4.7,3.7
2931707,BA,2017,3.7,3.6
3168408,MG,2017,5.9,3.7
2907905,BA,2017,3.7,3.1
3154804,MG,2017,5.7,3.7
2508406,PB,2017,4.2,3.7
2502706,PB,2017,3.7,3.1
3141108,MG,2017,6.4,3.7
2600302,PE,2017,4.4,3.7
2701803,AL,2017,4.4,3.7
1600535,AP,2017,3.7,3.7
1504802,PA,2017,4.4,3.7
2604908,PE,2017,4.7,3.7
2501351,PB,2017,4.7,3.7
2930303,BA,2017,4.9,3.7
3144300,MG,2017,4.7,3.7
1503077,PA,2017,3.7,3.7
4309951,RS,2017,4.2,3.7
4302220,RS,2017,5.4,3.7
2101731,MA,2017,3.7,3.1
2516706,PB,2017,4.7,3.7
2512309,PB,2017,5.9,3.7
4304689,RS,2017,5.4,3.7
2204154,PI,2017,4.7,3.7
1506302,PA,2017,4.2,3.7
2112407,MA,2017,4.4,3.7
2111029,MA,2017,4.4,3.7
2705606,AL,2017,3.6,3.7
4302303,RS,2017,5.2,3.7
4202503,SC,2017,4.4,3.7
2925105,BA,2017,4.7,3.7
3116209,MG,2017,5.2,3.7
2407609,RN,2017,3.7,2.6
2408805,RN,2017,3.7,3.1
2606002,PE,2017,4.7,3.7
2931806,BA,2017,4.7,3.7
2605707,PE,2017,4.7,3.7
2802908,SE,2017,4.4,3.7
4201950,SC,2017,5.7,3.7
2100204,MA,2017,4.4,3.7
2612109,PE,2017,5.2,3.7
3140506,MG,2017,6.4,3.7
1508050,PA,2017,4.7,3.7
2111722,MA,2017,4.7,3.7
4318622,RS,2017,5.4,3.7
3145307,MG,2017,5.2,3.7
2401602,RN,2017,3.7,1.8
2103000,MA,2017,4.9,3.7
2706406,AL,2017,4.4,3.7
3142205,MG,2017,6.7,3.7
3134103,MG,2017,5.4,3.7
2208106,PI,2019,4.4,3.7
3301850,RJ,2019,4.9,3.7
2904753,BA,2019,4.7,3.7
2802809,SE,2019,3.7,3.7
2102358,MA,2019,4.4,3.7
4213708,SC,2019,5.9,3.7
1502301,PA,2019,4.4,3.7
2806909,SE,2019,4.4,3.7
1501303,PA,2019,4.4,3.7
2928109,BA,2019,4.9,3.7
2914703,BA,2019,4.7,3.7
2917102,BA,2019,4.4,3.7
2101939,MA,2019,4.9,3.7
2514503,PB,2019,5.2,3.7
2105906,MA,2019,4.7,3.7
2903953,BA,2019,4.7,3.7
2404507,RN,2019,4.4,3.7
2910859,BA,2019,4.2,3.7
1300508,AM,2019,4.2,3.7
2906824,BA,2019,4.2,3.7
2605905,PE,2019,4.4,3.7
4306601,RS,2019,4.9,3.7
2803104,SE,2019,3.6,3.7
1503705,PA,2019,4.2,3.7
2909307,BA,2019,4.9,3.7
2616407,PE,2019,4.2,3.7
2922755,BA,2019,4.4,3.7
1718907,TO,2019,4.2,3.7
2904407,BA,2019,4.9,3.7
3306206,RJ,2019,5.2,3.7
2407252,RN,2019,4.2,3.7
2102036,MA,2019,4.4,3.7
2504355,PB,2019,4.4,3.7
3300456,RJ,2019,4.7,3.7
2611804,PE,2019,4.2,3.7
1504406,PA,2019,4.2,3.7
2800209,SE,2019,3.7,3.1
2209005,PI,2019,4.7,3.7
2401107,RN,2019,4.4,3.7
2511202,PB,2019,5.2,3.7
2918456,BA,2019,5.2,3.7
1600402,AP,2019,3.7,
2201556,PI,2019,5.4,3.7
2413300,RN,2019,4.2,3.7
2708204,AL,2019,4.4,3.7
1304401,AM,2019,4.4,3.7
2108801,MA,2019,4.9,3.7
1501006,PA,2019,4.4,3.7
1501808,PA,2019,3.6,3.7
4314902,RS,2019,4.9,3.7
2925204,BA,2019,5.7,3.7
3301702,RJ,2019,4.7,3.7
2900504,BA,2019,4.4,3.7
1303908,AM,2019,4.4,3.7
2308708,CE,2017,5.4,4.4
2513901,PB,2017,4.4,3.6
2403400,RN,2017,5.7,4.4
2210102,PI,2017,4.4,4.4
5101803,MT,2017,5.7,4.4
2612471,PE,2017,4.9,4.4
2100600,MA,2017,4.4,3.6
5007802,MS,2017,5.4,4.4
2407708,RN,2017,4.4,2.6
1507458,PA,2017,4.4,3.6
4323309,RS,2017,6.2,4.4
2604304,PE,2017,4.9,4.4
2104008,MA,2017,4.4,3.6
2201945,PI,2017,5.2,4.4
2404804,RN,2017,6.2,4.4
2611804,PE,2017,4.4,3.1
2931053,BA,2017,5.2,4.4
2601409,PE,2017,4.4,3.1
2102754,MA,2017,4.4,3.1
2503902,PB,2017,4.9,4.4
4321436,RS,2017,5.4,4.4
2108801,MA,2017,4.4,3.6
5004106,MS,2017,5.2,4.4
2904506,BA,2017,4.4,3.1
1721307,TO,2017,4.4,
2301505,CE,2017,5.4,4.4
2516607,PB,2017,5.4,4.4
3172103,MG,2017,5.4,4.4
3302254,RJ,2017,5.7,4.4
1718659,TO,2017,4.4,
2208304,PI,2017,5.7,4.4
2208007,PI,2017,4.4,3.6
2709004,AL,2017,4.4,3.6
1301902,AM,2017,5.2,4.4
2306504,CE,2017,5.2,4.4
2202737,PI,2017,4.7,4.4
2301851,CE,2017,5.7,4.4
2604155,PE,2017,5.2,4.4
3527603,SP,2017,5.7,4.4
2923704,BA,2017,4.4,3.6
2109551,MA,2017,4.4,3.6
2910800,BA,2017,4.4,3.6
3306008,RJ,2017,5.2,4.4
2209351,PI,2017,5.2,4.4
2909307,BA,2017,4.4,3.6
2209302,PI,2017,4.4,4.2
2114007,MA,2017,4.4,3.1
3168101,MG,2017,6.2,4.4
2512077,PB,2017,4.7,4.4
2513000,PB,2017,4.4,3.6
2300804,CE,2017,5.7,4.4
1200328,AC,2017,4.2,4.4
1502608,PA,2017,4.4,
2310605,CE,2017,6.7,4.4
3111606,MG,2017,6.2,4.4
3157807,MG,2017,6.2,4.4
2509909,PB,2017,4.4,3.1
1712454,TO,2017,4.4,
1501782,PA,2017,4.4,3.6
2111409,MA,2017,4.4,3.6
2312106,CE,2017,5.4,4.4
2110856,MA,2017,5.2,4.4
1701309,TO,2017,4.4,
2411056,RN,2017,4.4,3.1
2308401,CE,2017,4.9,4.4
2615409,PE,2017,4.4,3.6
3305406,RJ,2017,5.4,4.4
5208806,GO,2017,5.7,4.4
3136306,MG,2017,5.2,4.4
1703206,TO,2017,4.9,4.4
2513356,PB,2017,4.4,3.1
5000807,MS,2017,4.4,
4310538,RS,2017,6.4,4.4
1508407,PA,2017,4.4,3.6
2303303,CE,2017,5.9,4.4
4313375,RS,2017,5.2,4.4
2303931,CE,2017,5.4,4.4
3169703,MG,2017,6.4,4.4
3201209,ES,2017,5.7,4.4
2103307,MA,2017,4.4,3.6
3157252,MG,2017,5.2,4.4
2302909,CE,2017,5.7,4.4
2601508,PE,2017,4.9,4.4
4301107,RS,2017,5.4,4.4
2913903,BA,2017,4.4,3.6
3549706,SP,2017,6.7,4.4
2306702,CE,2017,5.7,4.4
1508159,PA,2017,4.4,3.6
1507805,PA,2017,4.4,4.2
2101251,MA,2019,4.4,4.2
2202455,PI,2019,4.4,4.7
3105400,MG,2019,6.2,4.4
2402006,RN,2019,4.9,4.4
2210359,PI,2019,4.4,4.4
2506509,PB,2019,5.9,4.4
2312601,CE,2019,4.9,4.4
2206753,PI,2019,4.4,4.4
2918605,BA,2019,5.2,4.4
2918001,BA,2019,4.4,3.1
2613404,PE,2019,4.2,4.4
4315602,RS,2019,5.4,4.4
2513943,PB,2019,6.2,4.4
4204558,SC,2019,5.7,4.4
2501807,PB,2019,4.4,3.6
4323804,RS,2019,5.4,4.4
3506706,SP,2019,5.4,4.4
3149309,MG,2019,6.2,4.4
2107308,MA,2019,4.4,3.6
1304062,AM,2019,4.4,3.6
3203007,ES,2019,5.7,4.4
4301875,RS,2019,4.9,4.4
1703909,TO,2019,4.4,
3302056,RJ,2019,5.7,4.4
5106422,MT,2019,5.2,4.4
2922508,BA,2019,5.2,4.4
2901205,BA,2019,4.9,4.4
2512903,PB,2019,4.4,2.6
2410702,RN,2019,5.2,4.4
2406106,RN,2019,4.7,4.4
2507705,PB,2019,4.7,4.4
1720200,TO,2019,4.4,3.6
2925402,BA,2019,4.4,3.6
2703106,AL,2019,4.7,4.4
2207702,PI,2019,4.9,4.4
2509396,PB,2019,5.2,4.4
2601706,PE,2019,4.7,4.4
2111789,MA,2019,4.4,3.6
2100550,MA,2019,4.4,4.2
2104404,MA,2019,4.7,4.4
2207405,PI,2019,4.4,4.2
