city_id,state,year,population,city_name,gdp,education_spending,enrollments,ideb_initial_years,ideb_final_years,dropout_rates_initial_years,dropout_rates_final_years,gdp_per_capita,spending_per_student,educ_pct_gdp,is_complete_grouped,DEA_crs_input,DEA_crs_output,DEA_vrs_input,DEA_vrs_output,DEA_irs_input,DEA_drs_input,DEA_scale_efficiency,DEA_returns_nature,rank_vrs,pct_var_vrs,pct_var_scale,category_vrs,category_scale,delta_vrs_median,delta_scale_median,state_avg_vrs,state_avg_scale,peer_group
4113502,PR,2019,23086,Loanda,593795000,17336743,1284,7.0,,0.1,,25721.0,13502.14,2.92,False,,,,,,,,,4604,,,,,,,0.26608279111337874,0.4719497857022865,Large
4113601,PR,2019,4787,Lobato,184281000,4559391,284,6.6,,0.0,,38496.14,16054.19,2.47,False,,,,,,,,,4605,,,,,,,0.26608279111337874,0.4719497857022865,Small
4113700,PR,2019,569733,Londrina,21591521000,382620094,27125,6.8,,0.0,,37897.61,14105.81,1.77,False,,,,,,,,,4606,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4113734,PR,2019,7262,Luiziana,314183000,9145978,536,5.4,,0.0,,43263.98,17063.39,2.91,False,,,,,,,,,4607,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4113759,PR,2019,4794,Lunardelli,90149000,4559490,233,6.2,,0.0,,18804.55,19568.63,5.06,False,,,,,,,,,4608,,,,,,,0.26608279111337874,0.4719497857022865,Small
4113809,PR,2019,4920,Lupionópolis,98164000,3642869,127,,,0.9,,19952.03,28684.01,3.71,False,,,,,,,,,4609,,,,,,,0.26608279111337874,0.4719497857022865,Small
4113908,PR,2019,13630,Mallet,690595000,10723795,722,7.2,,0.0,,50667.28,14852.9,1.55,False,,,,,,,,,4610,,,,,,,0.26608279111337874,0.4719497857022865,Large
4114005,PR,2019,13132,Mamborê,561743000,12606904,782,6.3,,0.0,,42776.65,16121.36,2.24,False,,,,,,,,,4611,,,,,,,0.26608279111337874,0.4719497857022865,Large
4114104,PR,2019,22819,Mandaguaçu,622340000,20057107,1641,6.8,,0.0,,27272.89,12222.49,3.22,False,,,,,,,,,4612,,,,,,,0.26608279111337874,0.4719497857022865,Large
4114203,PR,2019,34400,Mandaguari,1494797000,28867466,1681,7.6,,0.0,,43453.4,17172.79,1.93,False,,,,,,,,,4613,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4114302,PR,2019,26869,Mandirituba,609836000,19286883,1875,6.0,,0.0,,22696.64,10286.34,3.16,False,,,,,,,,,4614,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4114351,PR,2019,2571,Manfrinópolis,55587000,2938495,181,6.5,,0.0,,21620.77,16234.78,5.29,False,,,,,,,,,4615,,,,,,,0.26608279111337874,0.4719497857022865,Small
4114401,PR,2019,16714,Mangueirinha,1460377000,19919186,973,6.2,,0.0,,87374.48,20471.93,1.36,False,,,,,,,,,4616,,,,,,,0.26608279111337874,0.4719497857022865,Large
4114500,PR,2019,13502,Manoel Ribas,371064000,9608150,625,6.2,,0.0,,27482.15,15373.04,2.59,False,,,,,,,,,4617,,,,,,,0.26608279111337874,0.4719497857022865,Large
4114609,PR,2019,52944,Marechal Cândido Rondon,2346316000,48916944,2674,6.2,,0.0,,44316.94,18293.55,2.08,False,,,,,,,,,4618,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4114708,PR,2019,5677,Maria Helena,100070000,3931834,352,6.6,,0.0,,17627.27,11169.98,3.93,False,,,,,,,,,4619,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4114807,PR,2019,35496,Marialva,1495593000,23731795,2165,6.8,,0.0,,42134.13,10961.57,1.59,False,,,,,,,,,4620,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4114906,PR,2019,8836,Marilândia do Sul,322327000,8010818,603,6.3,,0.0,,36478.84,13284.94,2.49,False,,,,,,,,,4621,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115002,PR,2019,7076,Marilena,150864000,6835636,432,7.5,,0.0,,21320.52,15823.23,4.53,False,,,,,,,,,4622,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115101,PR,2019,10345,Mariluz,209723000,7145769,722,5.4,,0.3,,20272.89,9897.19,3.41,False,,,,,,,,,4623,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115200,PR,2019,423666,Maringá,19311240000,289932694,16347,7.2,,0.0,,45581.28,17736.14,1.5,False,,,,,,,,,4624,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4115309,PR,2019,6610,Mariópolis,291005000,5208142,398,6.5,,0.0,,44024.96,13085.78,1.79,False,,,,,,,,,4625,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115358,PR,2019,5603,Maripá,341694000,6879794,446,6.5,,0.0,,60984.12,15425.55,2.01,False,,,,,,,,,4626,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115408,PR,2019,14367,Marmeleiro,424786000,12922087,918,6.8,,0.0,,29566.78,14076.35,3.04,False,,,,,,,,,4627,,,,,,,0.26608279111337874,0.4719497857022865,Large
4115457,PR,2019,4405,Marquinho,82875000,3878943,306,6.5,,0.0,,18813.85,12676.28,4.68,False,,,,,,,,,4628,,,,,,,0.26608279111337874,0.4719497857022865,Small
4115507,PR,2019,4679,Marumbi,80860000,4729055,286,6.3,,0.0,,17281.47,16535.16,5.85,False,,,,,,,,,4629,,,,,,,0.26608279111337874,0.4719497857022865,Small
4115606,PR,2019,17943,Matelândia,844703000,17384652,1128,6.3,,0.0,,47077.02,15411.93,2.06,False,,,,,,,,,4630,,,,,,,0.26608279111337874,0.4719497857022865,Large
4115705,PR,2019,34720,Matinhos,793659000,34569411,2818,6.4,,0.1,,22858.84,12267.36,4.36,False,,,,,,,,,4631,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4115739,PR,2019,3272,Mato Rico,71765000,4373764,206,5.9,,0.0,,21933.07,21231.86,6.09,False,,,,,,,,,4632,,,,,,,0.26608279111337874,0.4719497857022865,Small
4115754,PR,2019,10601,Mauá da Serra,308914000,10132713,784,5.8,,0.0,,29140.08,12924.38,3.28,False,,,,,,,,,4633,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115804,PR,2019,46198,Medianeira,1953469000,35687073,3050,7.3,,0.0,,42284.71,11700.68,1.83,False,,,,,,,,,4634,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4115853,PR,2019,5536,Mercedes,196924000,7458988,380,6.4,,0.0,,35571.53,19628.92,3.79,False,,,,,,,,,4635,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4115903,PR,2019,2213,Mirador,101290000,3492005,144,5.2,,0.0,,45770.45,24250.03,3.45,False,,,,,,,,,4636,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116000,PR,2019,1806,Miraselva,40658000,3439718,128,6.2,,0.0,,22512.74,26872.8,8.46,False,,,,,,,,,4637,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116059,PR,2019,10702,Missal,364905000,12800296,770,6.4,,0.0,,34096.9,16623.76,3.51,False,,,,,,,,,4638,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4116109,PR,2019,12121,Moreira Sales,299058000,9163289,740,6.6,,0.2,,24672.72,12382.82,3.06,False,,,,,,,,,4639,,,,,,,0.26608279111337874,0.4719497857022865,Large
4116208,PR,2019,16406,Morretes,351341000,18561593,1506,5.1,,0.4,4.7,21415.4,12325.09,5.28,False,,,,,,,,,4640,,,,,,,0.26608279111337874,0.4719497857022865,Large
4116307,PR,2019,3984,Munhoz de Melo,97320000,3711272,236,6.4,,0.0,,24427.71,15725.73,3.81,False,,,,,,,,,4641,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116406,PR,2019,4008,Nossa Senhora das Graças,74398000,3943531,232,5.4,,0.0,,18562.38,16997.98,5.3,False,,,,,,,,,4642,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116505,PR,2019,1543,Nova Aliança do Ivaí,41178000,3422470,105,5.8,,0.0,,26686.97,32594.95,8.31,False,,,,,,,,,4643,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116604,PR,2019,3445,Nova América da Colina,75792000,2452565,178,6.3,,0.0,,22000.58,13778.46,3.24,False,,,,,,,,,4644,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116703,PR,2019,10472,Nova Aurora,554968000,9857794,731,7.2,,0.0,,52995.42,13485.35,1.78,False,,,,,,,,,4645,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4116802,PR,2019,5302,Nova Cantu,198557000,6544833,515,6.9,,0.0,,37449.45,12708.41,3.3,False,,,,,,,,,4646,,,,,,,0.26608279111337874,0.4719497857022865,Small
4116901,PR,2019,27904,Nova Esperança,733771000,18287942,1231,6.5,,0.0,,26296.27,14856.17,2.49,False,,,,,,,,,4647,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4116950,PR,2019,5046,Nova Esperança do Sudoeste,112896000,5270342,394,6.5,,0.0,,22373.37,13376.5,4.67,False,,,,,,,,,4648,,,,,,,0.26608279111337874,0.4719497857022865,Small
4117008,PR,2019,8153,Nova Fátima,215927000,7185384,432,6.5,,0.0,,26484.36,16632.83,3.33,False,,,,,,,,,4649,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117057,PR,2019,11554,Nova Laranjeiras,220812000,8038521,561,6.1,,0.0,,19111.3,14328.91,3.64,False,,,,,,,,,4650,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117107,PR,2019,13213,Nova Londrina,344913000,9447993,657,7.8,,0.0,,26104.06,14380.51,2.74,False,,,,,,,,,4651,,,,,,,0.26608279111337874,0.4719497857022865,Large
4117206,PR,2019,5806,Nova Olímpia,91756000,4990258,362,6.7,,0.0,,15803.65,13785.24,5.44,False,,,,,,,,,4652,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117214,PR,2019,4249,Nova Santa Bárbara,81244000,5187189,232,5.5,,0.0,,19120.73,22358.57,6.38,False,,,,,,,,,4653,,,,,,,0.26608279111337874,0.4719497857022865,Small
4117222,PR,2019,8219,Nova Santa Rosa,337611000,8620280,558,6.7,,0.0,,41076.89,15448.53,2.55,False,,,,,,,,,4654,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117255,PR,2019,10548,Nova Prata do Iguaçu,319572000,8201612,585,6.3,,0.0,,30296.93,14019.85,2.57,False,,,,,,,,,4655,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117271,PR,2019,5649,Nova Tebas,131120000,5724473,434,5.2,,0.0,,23211.19,13190.03,4.37,False,,,,,,,,,4656,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117297,PR,2019,2844,Novo Itacolomi,68189000,3579339,186,7.4,,0.0,,23976.44,19243.76,5.25,False,,,,,,,,,4657,,,,,,,0.26608279111337874,0.4719497857022865,Small
4117305,PR,2019,22141,Ortigueira,2900781000,24472474,1494,6.0,,0.0,,131014.0,16380.5,0.84,False,,,,,,,,,4658,,,,,,,0.26608279111337874,0.4719497857022865,Large
4117404,PR,2019,3428,Ourizona,99045000,3709019,211,6.2,,0.0,,28892.94,17578.29,3.74,False,,,,,,,,,4659,,,,,,,0.26608279111337874,0.4719497857022865,Small
4117453,PR,2019,5996,Ouro Verde do Oeste,179796000,5763260,429,6.3,,0.0,,29985.99,13434.17,3.21,False,,,,,,,,,4660,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4117503,PR,2019,41281,Paiçandu,827499000,29187120,2874,6.5,,0.0,,20045.52,10155.57,3.53,False,,,,,,,,,4661,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4117602,PR,2019,50986,Palmas,1165107000,36387131,3633,5.1,,0.0,,22851.51,10015.73,3.12,False,,,,,,,,,4662,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4117701,PR,2019,33877,Palmeira,1344846000,31203867,1983,6.2,,0.0,,39697.91,15735.69,2.32,False,,,,,,,,,4663,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4117800,PR,2019,13172,Palmital,252884000,9623037,940,6.6,,0.0,,19198.6,10237.27,3.81,False,,,,,,,,,4664,,,,,,,0.26608279111337874,0.4719497857022865,Large
4117909,PR,2019,31846,Palotina,2141859000,25073426,2058,6.5,,0.2,,67256.77,12183.39,1.17,False,,,,,,,,,4665,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4118006,PR,2019,13830,Paraíso do Norte,322626000,10502946,845,6.6,,0.0,,23327.98,12429.52,3.26,False,,,,,,,,,4666,,,,,,,0.26608279111337874,0.4719497857022865,Large
4118105,PR,2019,11472,Paranacity,332767000,9092043,648,6.0,,0.0,,29006.89,14030.93,2.73,False,,,,,,,,,4667,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4118204,PR,2019,154936,Paranaguá,9736158000,157433216,10884,6.0,,0.1,,62839.87,14464.65,1.62,False,,,,,,,,,4668,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4118303,PR,2019,3203,Paranapoema,61199000,2643045,196,6.2,,0.0,,19106.77,13484.92,4.32,False,,,,,,,,,4669,,,,,,,0.26608279111337874,0.4719497857022865,Small
4118402,PR,2019,88374,Paranavaí,2687496000,56681096,4779,7.7,,0.0,,30410.48,11860.45,2.11,False,,,,,,,,,4670,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4118451,PR,2019,5610,Pato Bragado,170622000,8523745,307,6.4,,0.0,,30413.9,27764.64,5.0,False,,,,,,,,,4671,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4118501,PR,2019,82881,Pato Branco,4004985000,58556085,4479,7.3,,0.0,,48322.11,13073.47,1.46,False,,,,,,,,,4672,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4118600,PR,2019,5873,Paula Freitas,280062000,7776659,309,6.3,,0.0,,47686.36,25167.18,2.78,False,,,,,,,,,4673,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4118709,PR,2019,7354,Paulo Frontin,320487000,6610382,372,6.5,,0.0,,43579.96,17769.84,2.06,False,,,,,,,,,4674,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4118808,PR,2019,13996,Peabiru,315423000,13277975,869,7.1,,0.0,,22536.65,15279.6,4.21,False,,,,,,,,,4675,,,,,,,0.26608279111337874,0.4719497857022865,Large
4118857,PR,2019,6127,Perobal,183020000,5636935,454,6.9,,0.0,,29871.06,12416.16,3.08,False,,,,,,,,,4676,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4118907,PR,2019,11234,Pérola,458752000,8498154,746,7.0,,0.0,,40836.03,11391.63,1.85,False,,,,,,,,,4677,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4119004,PR,2019,6347,Pérola d'Oeste,156033000,5912838,316,6.3,,0.0,,24583.74,18711.51,3.79,False,,,,,,,,,4678,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4119103,PR,2019,12746,Piên,839261000,12256506,920,7.0,,0.0,,65845.05,13322.29,1.46,False,,,,,,,,,4679,,,,,,,0.26608279111337874,0.4719497857022865,Large
4119152,PR,2019,132157,Pinhais,6461064000,92131310,7773,6.7,,0.0,,48889.31,11852.74,1.43,False,,,,,,,,,4680,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119202,PR,2019,6326,Pinhalão,153691000,7783644,422,5.7,,0.0,,24295.13,18444.65,5.06,False,,,,,,,,,4681,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4119251,PR,2019,2731,Pinhal de São Bento,54929000,3561044,172,7.1,,0.0,,20113.15,20703.74,6.48,False,,,,,,,,,4682,,,,,,,0.26608279111337874,0.4719497857022865,Small
4119301,PR,2019,32391,Pinhão,1573048000,29266885,2101,5.4,,0.0,,48564.35,13929.98,1.86,False,,,,,,,,,4683,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119400,PR,2019,25463,Piraí do Sul,811562000,17531683,1521,5.2,,0.0,,31872.21,11526.42,2.16,False,,,,,,,,,4684,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119509,PR,2019,113036,Piraquara,1397737000,72580673,7630,5.6,,0.1,,12365.41,9512.54,5.19,False,,,,,,,,,4685,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119608,PR,2019,30310,Pitanga,865767000,24999331,1868,6.0,,0.0,,28563.74,13382.94,2.89,False,,,,,,,,,4686,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119657,PR,2019,3224,Pitangueiras,90764000,3678103,196,7.9,,0.0,,28152.61,18765.83,4.05,False,,,,,,,,,4687,,,,,,,0.26608279111337874,0.4719497857022865,Small
4119707,PR,2019,4263,Planaltina do Paraná,103095000,4518007,287,6.3,,0.0,,24183.67,15742.18,4.38,False,,,,,,,,,4688,,,,,,,0.26608279111337874,0.4719497857022865,Small
4119806,PR,2019,13479,Planalto,320557000,9244968,674,7.0,,0.0,,23781.96,13716.57,2.88,False,,,,,,,,,4689,,,,,,,0.26608279111337874,0.4719497857022865,Large
4119905,PR,2019,351736,Ponta Grossa,15604359000,235419737,20596,6.5,,0.0,,44363.84,11430.36,1.51,False,,,,,,,,,4690,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4119954,PR,2019,27284,Pontal do Paraná,893585000,32891330,1978,6.1,,0.2,,32751.25,16628.58,3.68,False,,,,,,,,,4691,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4120002,PR,2019,12914,Porecatu,604725000,9316338,424,7.1,,0.0,,46827.09,21972.5,1.54,False,,,,,,,,,4692,,,,,,,0.26608279111337874,0.4719497857022865,Large
4120101,PR,2019,4848,Porto Amazonas,113716000,4459793,305,5.7,,0.0,,23456.27,14622.27,3.92,False,,,,,,,,,4693,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120150,PR,2019,3237,Porto Barreiro,108337000,4133397,171,7.0,,0.0,,33468.33,24171.91,3.82,False,,,,,,,,,4694,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120200,PR,2019,2559,Porto Rico,75401000,3305577,207,6.3,,0.0,,29465.03,15968.97,4.38,False,,,,,,,,,4695,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120309,PR,2019,4065,Porto Vitória,68405000,4530662,274,6.5,,0.0,,16827.8,16535.26,6.62,False,,,,,,,,,4696,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120333,PR,2019,3753,Prado Ferreira,118932000,4022540,243,6.7,,0.8,,31689.85,16553.66,3.38,False,,,,,,,,,4697,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120358,PR,2019,5157,Pranchita,204593000,5845049,333,5.8,,0.0,,39672.87,17552.7,2.86,False,,,,,,,,,4698,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120408,PR,2019,5306,Presidente Castelo Branco,151374000,4275323,277,7.3,,0.4,,28528.84,15434.38,2.82,False,,,,,,,,,4699,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120507,PR,2019,11123,Primeiro de Maio,295235000,7830803,500,6.2,,0.0,,26542.75,15661.61,2.65,False,,,,,,,,,4700,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4120606,PR,2019,52241,Prudentópolis,1266181000,34966167,2790,6.9,,0.2,,24237.3,12532.68,2.76,False,,,,,,,,,4701,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4120655,PR,2019,4512,Quarto Centenário,218539000,5161450,281,6.9,,0.0,,48435.06,18368.15,2.36,False,,,,,,,,,4702,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120705,PR,2019,7449,Quatiguá,194442000,6457807,463,7.3,,0.0,,26103.1,13947.75,3.32,False,,,,,,,,,4703,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4120804,PR,2019,23559,Quatro Barras,1579579000,20567915,1426,5.5,,0.0,,67047.79,14423.5,1.3,False,,,,,,,,,4704,,,,,,,0.26608279111337874,0.4719497857022865,Large
4120853,PR,2019,4015,Quatro Pontes,171776000,4287358,220,7.1,,0.0,,42783.56,19487.99,2.5,False,,,,,,,,,4705,,,,,,,0.26608279111337874,0.4719497857022865,Small
4120903,PR,2019,34103,Quedas do Iguaçu,1295918000,26566763,1879,6.3,,0.0,,38000.12,14138.78,2.05,False,,,,,,,,,4706,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4121000,PR,2019,12206,Querência do Norte,219968000,10774513,791,6.0,,0.2,,18021.3,13621.38,4.9,False,,,,,,,,,4707,,,,,,,0.26608279111337874,0.4719497857022865,Large
4121109,PR,2019,4573,Quinta do Sol,163293000,5070486,330,6.1,,0.0,,35708.07,15365.11,3.11,False,,,,,,,,,4708,,,,,,,0.26608279111337874,0.4719497857022865,Small
4121208,PR,2019,19049,Quitandinha,406977000,13315018,1210,7.2,,0.2,,21364.74,11004.15,3.27,False,,,,,,,,,4709,,,,,,,0.26608279111337874,0.4719497857022865,Large
4121257,PR,2019,4451,Ramilândia,82045000,4682929,273,6.2,,0.0,,18432.94,17153.59,5.71,False,,,,,,,,,4710,,,,,,,0.26608279111337874,0.4719497857022865,Small
4121307,PR,2019,3808,Rancho Alegre,120495000,3498302,188,6.1,,0.0,,31642.59,18607.99,2.9,False,,,,,,,,,4711,,,,,,,0.26608279111337874,0.4719497857022865,Small
4121356,PR,2019,2655,Rancho Alegre D'Oeste,133078000,4292145,164,6.4,,0.0,,50123.54,26171.62,3.23,False,,,,,,,,,4712,,,,,,,0.26608279111337874,0.4719497857022865,Small
4121406,PR,2019,16922,Realeza,617105000,16057961,953,7.4,,0.0,,36467.62,16849.91,2.6,False,,,,,,,,,4713,,,,,,,0.26608279111337874,0.4719497857022865,Large
4121505,PR,2019,14899,Rebouças,383302000,12769413,954,6.7,,0.0,,25726.69,13385.13,3.33,False,,,,,,,,,4714,,,,,,,0.26608279111337874,0.4719497857022865,Large
4121604,PR,2019,6802,Renascença,258150000,5254156,406,6.8,,0.0,,37952.07,12941.27,2.04,False,,,,,,,,,4715,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4121703,PR,2019,26715,Reserva,603046000,18167300,1916,6.2,,0.0,,22573.31,9481.89,3.01,False,,,,,,,,,4716,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4121752,PR,2019,8010,Reserva do Iguaçu,166859000,7777711,549,5.4,,0.2,,20831.34,14167.05,4.66,False,,,,,,,,,4717,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4121802,PR,2019,10668,Ribeirão Claro,418433000,12624006,701,7.1,,0.0,,39223.19,18008.57,3.02,False,,,,,,,,,4718,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4121901,PR,2019,13029,Ribeirão do Pinhal,235366000,10510885,791,6.6,,0.0,,18064.78,13288.1,4.47,False,,,,,,,,,4719,,,,,,,0.26608279111337874,0.4719497857022865,Large
4122008,PR,2019,15236,Rio Azul,627997000,11245215,997,6.2,,0.0,,41217.97,11279.05,1.79,False,,,,,,,,,4720,,,,,,,0.26608279111337874,0.4719497857022865,Large
4122107,PR,2019,3203,Rio Bom,68104000,3148527,170,6.9,,0.0,,21262.57,18520.75,4.62,False,,,,,,,,,4721,,,,,,,0.26608279111337874,0.4719497857022865,Small
4122156,PR,2019,13269,Rio Bonito do Iguaçu,308766000,12703484,975,6.9,,0.0,,23269.73,13029.21,4.11,False,,,,,,,,,4722,,,,,,,0.26608279111337874,0.4719497857022865,Large
4122172,PR,2019,4096,Rio Branco do Ivaí,79550000,4167052,297,6.8,,0.0,,19421.39,14030.48,5.24,False,,,,,,,,,4723,,,,,,,0.26608279111337874,0.4719497857022865,Small
4122206,PR,2019,32397,Rio Branco do Sul,1229360000,28269452,2728,5.7,,0.1,,37946.72,10362.7,2.3,False,,,,,,,,,4724,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4122305,PR,2019,34170,Rio Negro,1241813000,22997141,1906,7.4,,0.0,,36342.2,12065.66,1.85,False,,,,,,,,,4725,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4122404,PR,2019,66580,Rolândia,2785272000,43881654,4088,6.9,,0.0,,41833.46,10734.26,1.58,False,,,,,,,,,4726,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4122503,PR,2019,9849,Roncador,386646000,10040870,684,6.3,,0.0,,39257.39,14679.63,2.6,False,,,,,,,,,4727,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4122602,PR,2019,9579,Rondon,327766000,7751190,546,6.1,,0.0,,34217.14,14196.32,2.36,False,,,,,,,,,4728,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4122651,PR,2019,4786,Rosário do Ivaí,90950000,5558149,376,6.1,,0.3,,19003.34,14782.31,6.11,False,,,,,,,,,4729,,,,,,,0.26608279111337874,0.4719497857022865,Small
4122701,PR,2019,6827,Sabáudia,512715000,8147878,544,7.0,,0.0,,75101.07,14977.72,1.59,False,,,,,,,,,4730,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4122800,PR,2019,3580,Salgado Filho,94412000,4890074,219,7.1,,0.0,,26372.07,22329.11,5.18,False,,,,,,,,,4731,,,,,,,0.26608279111337874,0.4719497857022865,Small
4122909,PR,2019,4935,Salto do Itararé,76856000,3830605,284,6.8,,0.0,,15573.66,13488.05,4.98,False,,,,,,,,,4732,,,,,,,0.26608279111337874,0.4719497857022865,Small
4123006,PR,2019,14785,Salto do Lontra,374098000,9799971,811,6.5,,0.0,,25302.54,12083.81,2.62,False,,,,,,,,,4733,,,,,,,0.26608279111337874,0.4719497857022865,Large
4123105,PR,2019,3324,Santa Amélia,75996000,4506959,231,6.0,,0.5,,22862.82,19510.65,5.93,False,,,,,,,,,4734,,,,,,,0.26608279111337874,0.4719497857022865,Small
4123204,PR,2019,3334,Santa Cecília do Pavão,112937000,3472213,188,5.7,,0.0,,33874.33,18469.22,3.07,False,,,,,,,,,4735,,,,,,,0.26608279111337874,0.4719497857022865,Small
4123303,PR,2019,7800,Santa Cruz de Monte Castelo,274850000,7398296,488,6.4,,0.0,,35237.18,15160.44,2.69,False,,,,,,,,,4736,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4123402,PR,2019,12037,Santa Fé,274757000,8293787,517,6.1,,0.0,,22826.04,16042.14,3.02,False,,,,,,,,,4737,,,,,,,0.26608279111337874,0.4719497857022865,Large
4123501,PR,2019,26490,Santa Helena,978186000,44115083,1651,6.9,,0.0,,36926.61,26720.22,4.51,False,,,,,,,,,4738,,,,,,,0.26608279111337874,0.4719497857022865,Mega
4123600,PR,2019,1596,Santa Inês,43850000,2944460,96,6.1,,0.0,,27474.94,30671.46,6.71,False,,,,,,,,,4739,,,,,,,0.26608279111337874,0.4719497857022865,Small
4123709,PR,2019,8562,Santa Isabel do Ivaí,189138000,6516384,547,7.2,,0.0,,22090.4,11912.95,3.45,False,,,,,,,,,4740,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4123808,PR,2019,14659,Santa Izabel do Oeste,339174000,9170149,658,7.2,,0.0,,23137.59,13936.4,2.7,False,,,,,,,,,4741,,,,,,,0.26608279111337874,0.4719497857022865,Large
4123824,PR,2019,3813,Santa Lúcia,116115000,4054658,296,6.1,,0.3,,30452.4,13698.17,3.49,False,,,,,,,,,4742,,,,,,,0.26608279111337874,0.4719497857022865,Small
4123857,PR,2019,9615,Santa Maria do Oeste,162845000,9565627,769,5.1,,0.7,,16936.56,12439.05,5.87,False,,,,,,,,,4743,,,,,,,0.26608279111337874,0.4719497857022865,Medium
4123907,PR,2019,11724,Santa Mariana,365014000,6825326,402,5.9,,0.0,,31133.91,16978.42,1.87,False,,,,,,,,,4744,,,,,,,0.26608279111337874,0.4719497857022865,Large
4123956,PR,2019,3981,Santa Mônica,84477000,4937087,227,6.1,,0.0,,21220.05,21749.28,5.84,False,,,,,,,,,4745,,,,,,,0.26608279111337874,0.4719497857022865,Small
4124004,PR,2019,4992,Santana do Itararé,98763000,3964245,310,6.6,,0.0,,19784.25,12787.89,4.01,False,,,,,,,,,4746,,,,,,,0.26608279111337874,0.4719497857022865,Small
